@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 {0,1,2,3,4,5,6}

@data
2227,'2017/02/10 12:48:58:929',18,0.720982,-0.112038,-0.120942,-0.149453,-0.078199,-0.346282,-0.046659,0.00894,0.231767,0.592717,0.594575,0.256933,-0.004019,301.464844,0.064793,0.438936,?,?,3
2228,'2017/02/10 12:48:58:947',18,0.681764,-0.315482,-0.037991,0.057146,-0.037512,-0.345939,-0.05045,0.071948,0.236551,0.602336,0.616601,0.307386,0.030874,301.464844,0.077895,0.443488,?,?,3
2229,'2017/02/10 12:48:58:993',18,0.590646,-0.114838,-0.024105,-0.177538,-0.181538,-0.313966,-0.059863,0.033031,0.252002,0.596252,0.481852,0.346446,0.063137,301.464844,0.061191,0.377846,?,?,3
2230,'2017/02/10 12:48:59:008',18,0.583177,-0.104523,-0.052882,-0.121141,-0.183754,-0.382443,0.01788,0.048786,0.17183,0.615098,0.615562,0.31302,0.049495,301.464844,0.065051,0.397391,?,?,3
2231,'2017/02/10 12:48:59:055',18,0.651021,-0.014965,0.023506,-0.099908,-0.148949,-0.331219,-0.015625,0.061494,0.311917,0.524537,0.594082,0.385787,0.053073,301.464844,0.065052,0.426914,?,?,3
2232,'2017/02/10 12:48:59:070',18,0.631421,0.117446,-0.02071,-0.228236,-0.225742,-0.326284,-0.098422,0.108349,0.289276,0.551386,0.513075,0.294255,0.059058,301.464844,0.055218,0.409706,?,?,3
2233,'2017/02/10 12:48:59:119',18,0.646253,-0.002474,0.092692,-0.185456,-0.176564,-0.230623,-0.083992,0.05479,0.31968,0.519456,0.605905,0.296626,0.007423,301.464844,0.061907,0.412311,?,?,3
2234,'2017/02/10 12:48:59:134',18,0.670475,-0.204293,0.111107,-0.147885,-0.242681,-0.196186,-0.036693,-0.104068,0.329135,0.678968,0.524551,0.251294,0.058146,301.464844,0.068884,0.431443,?,?,3
2235,'2017/02/10 12:48:59:180',18,0.594649,0.015459,0.203051,-0.228048,-0.43154,-0.232426,0.005762,0.033163,0.243063,0.486938,0.566421,0.412699,0.056068,301.464844,0.061441,0.413745,?,?,3
2236,'2017/02/10 12:48:59:196',18,0.604043,0.024116,0.196365,-0.210314,-0.322824,-0.427015,0.034586,0.240744,0.350636,0.410506,0.447513,0.312447,0.160357,301.464844,0.059316,0.405587,?,?,3
2237,'2017/02/10 12:48:59:243',18,0.651042,-0.165009,0.048983,-0.116939,-0.183166,-0.382289,-0.013237,0.074039,0.262231,0.700518,0.438057,0.288868,0.17845,301.464844,0.067241,0.427374,?,?,3
2238,'2017/02/10 12:48:59:259',18,0.651042,-0.165009,0.048983,-0.116939,-0.183166,-0.382289,-0.013237,0.074039,0.262231,0.700518,0.438057,0.288868,0.17845,301.464844,0.067241,0.427374,?,?,3
2239,'2017/02/10 12:48:59:304',18,0.690148,-0.219239,-0.05038,-0.121096,-0.207713,-0.402587,-0.041579,0.128227,0.287866,0.435739,0.506188,0.327931,0.023318,301.464844,0.064085,0.418945,?,?,3
2240,'2017/02/10 12:48:59:321',18,0.650696,-0.021557,0.0175,-0.191197,-0.236503,-0.343808,-0.051133,0.103964,0.366121,0.422463,0.573667,0.342009,-0.048011,301.464844,0.064059,0.442225,?,?,3
2241,'2017/02/10 12:48:59:367',18,0.655402,-0.092165,0.099491,-0.17492,-0.277037,-0.350239,0.047286,0.014811,0.32951,0.514748,0.513877,0.275203,0.091964,301.464844,0.064279,0.431161,?,?,3
2242,'2017/02/10 12:48:59:384',18,0.661179,-0.209451,0.031925,-0.167069,-0.156441,-0.2073,-0.140534,0.158257,0.271132,0.512953,0.467369,0.284796,0.168464,301.464844,0.06938,0.412808,?,?,3
2243,'2017/02/10 12:48:59:431',18,0.659138,-0.090307,-0.119751,-0.092533,-0.086411,-0.33844,-0.00394,0.066729,0.295698,0.541972,0.556617,0.289406,0.116506,301.464844,0.067879,0.427591,?,?,3
2244,'2017/02/10 12:48:59:447',18,0.603452,-0.094313,0.027527,-0.219149,-0.191004,-0.256955,-0.106164,0.037813,0.263174,0.611067,0.514259,0.325091,0.018498,301.464844,0.077406,0.462986,?,?,3
2245,'2017/02/10 12:48:59:492',18,0.696676,-0.18209,-0.042337,-0.181003,-0.221001,-0.113677,-0.06403,-0.005237,0.224267,0.580876,0.728596,0.179037,0.039393,301.464844,0.075931,0.50663,?,?,3
2246,'2017/02/10 12:48:59:509',18,0.686919,-0.280718,-0.104037,-0.142231,-0.111008,-0.216975,-0.072632,0.011449,0.273924,0.583833,0.546086,0.334548,0.076037,301.464844,0.08678,0.547793,?,?,3
2247,'2017/02/10 12:48:59:555',18,0.654167,-0.193103,-0.032333,-0.24336,-0.042242,-0.215525,-0.101909,-0.04014,0.28881,0.582837,0.569669,0.344383,0.01952,301.464844,0.078668,0.498063,?,?,3
2248,'2017/02/10 12:48:59:571',18,0.640208,-0.185236,-0.240718,-0.093632,0.066399,-0.298648,-0.1974,0.168494,0.389368,0.389864,0.578207,0.491706,0.016318,301.464844,0.084833,0.51628,?,?,3
2249,'2017/02/10 12:48:59:616',18,0.66216,-0.227302,-0.092375,-0.107071,-0.072488,-0.197219,-0.110974,-0.071831,0.381518,0.526708,0.620095,0.309775,0.015564,301.464844,0.082749,0.529425,?,?,3
2250,'2017/02/10 12:48:59:633',18,0.753155,-0.312797,-0.188061,-0.093089,0.100456,-0.297087,-0.151137,0.145659,0.302492,0.531156,0.54549,0.442373,0.05755,301.464844,0.079521,0.530857,?,?,3
2251,'2017/02/10 12:48:59:682',18,0.695808,-0.354987,-0.088744,-0.014729,-0.035706,-0.225652,-0.078564,-0.038603,0.309549,0.536031,0.585592,0.391117,0.011875,904.394531,0.089628,0.545657,?,?,3
2252,'2017/02/10 12:48:59:696',18,0.646738,-0.304865,-0.077627,-0.108513,-0.06819,-0.207591,-0.08497,-0.020616,0.374566,0.488335,0.497974,0.414227,0.090591,301.464844,0.077096,0.465213,?,?,3
2253,'2017/02/10 12:48:59:743',18,0.675603,-0.27376,-0.017619,-0.088099,-0.11138,-0.225735,-0.035975,0.079719,0.34188,0.457836,0.54401,0.38099,0.103177,301.464844,0.074636,0.458443,?,?,3
2254,'2017/02/10 12:48:59:759',18,0.664836,-0.161582,-0.092935,-0.295884,-0.046166,-0.25131,-0.053407,-0.08244,0.258896,0.604171,0.524071,0.288913,-0.001478,301.464844,0.072139,0.467607,?,?,3
2255,'2017/02/10 12:48:59:804',18,0.652211,-0.216098,-0.113811,-0.175675,-0.074132,-0.28882,-0.022431,-0.017381,0.277885,0.537525,0.516262,0.32789,0.09298,301.464844,0.069449,0.431036,?,?,3
2256,'2017/02/10 12:49:16:432',19,-0.142073,-0.452366,0.537157,0.662273,0.277724,0.419445,0.447773,-0.157597,0.263098,0.245622,-0.356745,0.460757,0.600353,2583.984375,0.149092,0.93022,?,?,4
2257,'2017/02/10 12:49:16:446',19,-0.140316,-0.208828,0.348101,0.588087,0.130024,0.421728,0.276908,-0.061944,0.244179,0.316898,-0.235354,0.354791,0.541089,2583.984375,0.184922,0.798101,?,?,4
2258,'2017/02/10 12:49:16:489',19,0.014263,-0.441823,0.715975,0.523605,0.113313,0.027413,0.333146,-0.039641,0.55332,0.358118,-0.385767,0.321532,0.636132,2583.984375,0.108017,0.745081,?,?,4
2259,'2017/02/10 12:49:16:507',19,-0.059996,-0.499753,0.751455,0.512745,0.04422,0.05224,0.534218,0.056875,0.632194,0.294248,-0.411943,0.31666,0.63696,2583.984375,0.117612,0.784866,?,?,4
2260,'2017/02/10 12:49:16:553',19,-0.107389,-0.622437,0.573624,0.47114,0.24378,0.175032,0.517092,0.097561,0.662667,0.321182,-0.415881,0.399683,0.673035,2583.984375,0.074645,0.558103,?,?,4
2261,'2017/02/10 12:49:16:569',19,-0.019822,-0.399089,0.709338,0.470253,0.089156,0.078669,0.354435,-0.020923,0.550581,0.357104,-0.407043,0.298371,0.614913,2583.984375,0.081509,0.581061,?,?,4
2262,'2017/02/10 12:49:16:616',19,-0.123811,-0.568124,0.636861,0.540566,0.205942,0.235222,0.533643,0.045616,0.543334,0.266409,-0.416507,0.326174,0.691128,2583.984375,0.069769,0.470772,?,?,4
2263,'2017/02/10 12:49:16:631',19,-0.069961,-0.502855,0.647772,0.515861,0.229911,0.213548,0.375847,-0.043898,0.519564,0.199544,-0.476611,0.370899,0.685957,2583.984375,0.071973,0.54957,?,?,4
2264,'2017/02/10 12:49:16:677',19,-0.052972,-0.535372,0.647907,0.541524,0.128218,0.158314,0.488275,-0.01078,0.613554,0.429916,-0.41754,0.336713,0.608244,2583.984375,0.063185,0.446738,?,?,4
2265,'2017/02/10 12:49:16:696',19,-0.033173,-0.499343,0.561504,0.436822,0.08651,0.149208,0.425349,0.134873,0.706274,0.428812,-0.33405,0.438984,0.693235,2583.984375,0.068224,0.475749,?,?,4
2266,'2017/02/10 12:49:16:740',19,-0.072167,-0.509926,0.63651,0.530335,0.126405,0.138035,0.333375,-0.008991,0.553056,0.347115,-0.43644,0.396617,0.703461,2583.984375,0.063934,0.448503,?,?,4
2267,'2017/02/10 12:49:16:756',19,-0.267978,-0.729149,0.434718,0.319089,0.062447,0.178532,0.479787,0.19271,0.740767,0.414753,-0.375764,0.4392,0.75459,2583.984375,0.064343,0.465153,?,?,4
2268,'2017/02/10 12:49:16:804',19,0.045633,-0.411214,0.630608,0.459214,0.08904,0.120826,0.327447,-0.024412,0.633837,0.353656,-0.382728,0.430646,0.660702,2583.984375,0.061362,0.455083,?,?,4
2269,'2017/02/10 12:49:16:819',19,-0.074824,-0.378629,0.682131,0.482319,0.167294,0.267023,0.349616,-0.107199,0.506284,0.326687,-0.364878,0.388272,0.682894,2583.984375,0.058204,0.434681,?,?,4
2270,'2017/02/10 12:49:16:866',19,0.113481,-0.207402,0.649857,0.355421,0.046983,0.056136,0.207598,0.033906,0.660237,0.301567,-0.390736,0.482408,0.673589,2583.984375,0.059675,0.46455,?,?,4
2271,'2017/02/10 12:49:16:881',19,0.035956,-0.307778,0.665086,0.352231,0.064061,0.165415,0.333526,-0.104389,0.489389,0.289535,-0.359752,0.428165,0.725536,2583.984375,0.055425,0.421983,?,?,4
2272,'2017/02/10 12:49:16:927',19,-0.127702,-0.48045,0.592489,0.403762,0.122799,0.303642,0.520406,0.084994,0.674126,0.346536,-0.410788,0.323787,0.625228,2583.984375,0.056697,0.443141,?,?,4
2273,'2017/02/10 12:49:16:944',19,0.018447,-0.376392,0.522916,0.302099,0.063397,0.127307,0.327433,0.153815,0.725471,0.348013,-0.404179,0.475798,0.66996,2583.984375,0.053314,0.409745,?,?,4
2274,'2017/02/10 12:49:16:990',19,-0.02786,-0.490201,0.5861,0.451862,0.068971,0.166001,0.467319,0.048466,0.686306,0.327641,-0.471261,0.430346,0.631555,2540.917969,0.051957,0.404216,?,?,4
2275,'2017/02/10 12:49:17:007',19,-0.076826,-0.522284,0.558415,0.392639,0.07057,0.198099,0.47755,0.043029,0.725239,0.444083,-0.353014,0.488052,0.625396,2583.984375,0.051582,0.40203,?,?,4
2276,'2017/02/10 12:49:17:054',19,-0.067212,-0.438352,0.524902,0.28452,-0.050424,0.071813,0.33787,0.10891,0.681949,0.307617,-0.466417,0.465429,0.751653,2583.984375,0.051397,0.392187,?,?,4
2277,'2017/02/10 12:49:17:069',19,-0.100324,-0.388823,0.613871,0.386428,0.015151,0.129113,0.361171,0.005999,0.647193,0.39485,-0.432328,0.455401,0.696621,2583.984375,0.051939,0.399115,?,?,4
2278,'2017/02/10 12:49:17:115',19,0.053531,-0.255605,0.61619,0.407807,0.145248,0.143592,0.216725,-0.031054,0.528717,0.301734,-0.43662,0.543954,0.721805,2583.984375,0.050672,0.401642,?,?,4
2279,'2017/02/10 12:49:17:131',19,-0.000433,-0.392374,0.627253,0.396471,0.166376,0.286853,0.438462,-0.012056,0.575632,0.245122,-0.392383,0.492619,0.748087,2583.984375,0.051308,0.413591,?,?,4
2280,'2017/02/10 12:49:17:175',19,-0.030253,-0.323974,0.601787,0.358174,0.126044,0.349007,0.474854,0.004138,0.716694,0.419329,-0.401987,0.429062,0.644358,2583.984375,0.048704,0.414474,?,?,4
2281,'2017/02/10 12:49:17:196',19,-0.075359,-0.241197,0.702139,0.456167,0.212241,0.218605,0.264691,0.04546,0.602318,0.206127,-0.546415,0.478352,0.807132,2583.984375,0.051308,0.419084,?,?,4
2282,'2017/02/10 12:49:17:241',19,0.00031,-0.237673,0.709214,0.429389,0.191592,0.372118,0.383309,-0.137232,0.467097,0.293404,-0.44055,0.327197,0.628597,2583.984375,0.051273,0.408432,?,?,4
2283,'2017/02/10 12:49:17:258',19,-0.089764,-0.435782,0.534643,0.414849,0.166668,0.297288,0.442229,0.110896,0.737665,0.381558,-0.44112,0.511527,0.710574,2583.984375,0.050174,0.41333,?,?,4
2284,'2017/02/10 12:49:17:303',19,-0.060332,-0.431278,0.564041,0.343142,0.017942,0.19194,0.390419,0.105453,0.744692,0.278254,-0.46625,0.457885,0.757663,2583.984375,0.050566,0.401735,?,?,4
2285,'2017/02/10 12:49:17:319',19,-0.015066,-0.337311,0.518936,0.241154,0.092581,0.344037,0.414482,-0.01533,0.59136,0.379533,-0.372611,0.371369,0.632896,2583.984375,0.048115,0.387744,?,?,4
2286,'2017/02/10 12:49:17:366',19,-0.053323,-0.365586,0.468842,0.28259,0.157259,0.266321,0.32411,0.12542,0.685118,0.293274,-0.345388,0.528831,0.693067,2583.984375,0.046231,0.376136,?,?,4
2287,'2017/02/10 12:49:17:382',19,-0.038733,-0.340975,0.533699,0.311092,0.091448,0.218091,0.281107,-0.075522,0.625334,0.424465,-0.290342,0.471411,0.626951,2583.984375,0.045631,0.360921,?,?,4
2288,'2017/02/10 12:49:17:427',19,-0.116839,-0.444031,0.501518,0.336623,0.200175,0.310078,0.373686,-0.042685,0.635238,0.318808,-0.315595,0.576065,0.81368,2583.984375,0.040616,0.339511,?,?,4
2289,'2017/02/10 12:49:17:444',19,-0.027371,-0.317772,0.553242,0.42802,0.311978,0.322745,0.318758,0.082391,0.606025,0.196437,-0.44687,0.488457,0.691658,2583.984375,0.040598,0.321265,?,?,4
2290,'2017/02/10 12:49:17:491',19,0.01358,-0.277942,0.598802,0.390781,0.215793,0.333351,0.353469,-0.011165,0.625856,0.413312,-0.404065,0.45232,0.675388,2583.984375,0.036204,0.284007,?,?,4
2291,'2017/02/10 12:49:17:508',19,0.180126,-0.241562,0.582855,0.256066,-0.00559,0.082616,0.222385,-0.000011,0.651432,0.353365,-0.330279,0.460544,0.638036,2583.984375,0.036148,0.27849,?,?,4
2292,'2017/02/10 12:49:17:553',19,0.061983,-0.396617,0.564871,0.421471,0.214783,0.243724,0.353917,-0.004786,0.571657,0.25999,-0.470789,0.47073,0.687703,2583.984375,0.033625,0.256975,?,?,4
2293,'2017/02/10 12:49:17:569',19,0.031398,-0.209209,0.641924,0.382288,0.27642,0.404012,0.296851,-0.055017,0.521822,0.242354,-0.542575,0.365793,0.7426,2583.984375,0.032443,0.251192,?,?,4
2294,'2017/02/10 12:49:17:615',19,0.043625,-0.357315,0.550155,0.38689,0.121319,0.18853,0.352125,0.112881,0.777418,0.338842,-0.441059,0.477775,0.617296,2583.984375,0.029658,0.240391,?,?,4
2295,'2017/02/10 12:49:17:632',19,0.053009,-0.193654,0.586022,0.325482,0.174991,0.324027,0.380731,0.104321,0.710226,0.319937,-0.539019,0.335938,0.640312,2583.984375,0.030559,0.236545,?,?,4
2296,'2017/02/10 12:49:17:680',19,-0.068343,-0.360306,0.640542,0.615026,0.404395,0.404758,0.270868,-0.148447,0.461862,0.235417,-0.286857,0.488566,0.616416,2583.984375,0.029,0.227502,?,?,4
2297,'2017/02/10 12:49:17:695',19,0.189979,-0.156735,0.577492,0.367673,0.280263,0.306037,0.231091,-0.062256,0.618156,0.272991,-0.467199,0.457735,0.682736,2583.984375,0.029113,0.224342,?,?,4
2298,'2017/02/10 12:49:17:739',19,0.056838,-0.304271,0.495811,0.318383,0.24905,0.358889,0.337037,0.076728,0.705918,0.385465,-0.320391,0.50969,0.682037,2583.984375,0.028841,0.216667,?,?,4
2299,'2017/02/10 12:49:17:757',19,0.07316,-0.229747,0.544554,0.435693,0.283397,0.21638,0.141627,0.007924,0.650731,0.351562,-0.413921,0.557802,0.66576,2583.984375,0.027011,0.212924,?,?,4
2300,'2017/02/10 12:49:17:803',19,0.130647,-0.195479,0.524922,0.314981,0.153214,0.254964,0.25677,0.084986,0.722234,0.417284,-0.41038,0.460479,0.592286,2583.984375,0.027976,0.205466,?,?,4
2301,'2017/02/10 12:49:17:819',19,0.157944,-0.196006,0.442376,0.128567,0.028841,0.242164,0.184935,-0.158874,0.671213,0.509149,-0.337911,0.454102,0.708415,2583.984375,0.024791,0.204004,?,?,4
2302,'2017/02/10 12:49:17:865',19,0.150822,-0.140088,0.525528,0.34066,0.220798,0.259645,0.162252,-0.038856,0.712347,0.447425,-0.41321,0.515414,0.699744,2583.984375,0.025331,0.20067,?,?,4
2303,'2017/02/10 12:49:17:882',19,0.082831,-0.206138,0.576237,0.308199,0.094674,0.187948,0.226808,0.039807,0.773632,0.506093,-0.290729,0.467684,0.632802,2583.984375,0.025319,0.197308,?,?,4
2304,'2017/02/10 12:49:17:928',19,0.148267,-0.099649,0.560184,0.347545,0.245276,0.325097,0.255443,0.018131,0.676685,0.253732,-0.496308,0.382959,0.658799,2583.984375,0.0231,0.194538,?,?,4
2305,'2017/02/10 12:49:17:945',19,0.129835,-0.174212,0.630958,0.513106,0.287833,0.288673,0.224328,0.005409,0.6582,0.265417,-0.44401,0.462095,0.596715,2583.984375,0.025088,0.194152,?,?,4
2306,'2017/02/10 12:49:17:991',19,0.232681,-0.165663,0.546171,0.40937,0.243591,0.29366,0.195254,-0.106822,0.785974,0.330802,-0.401112,0.501401,0.598487,2583.984375,0.022281,0.188453,?,?,4
2307,'2017/02/10 12:49:18:006',19,0.021012,-0.244696,0.306201,0.101851,0.056112,0.299501,0.263234,0.121858,0.762728,0.394789,-0.36119,0.520197,0.655303,2583.984375,0.02386,0.185614,?,?,4
2308,'2017/02/10 12:49:18:054',19,0.167859,-0.168772,0.647804,0.451359,0.22013,0.226076,0.237059,-0.00696,0.654256,0.314027,-0.404591,0.520029,0.703317,2583.984375,0.022524,0.181386,?,?,4
2309,'2017/02/10 12:49:18:069',19,0.167859,-0.168772,0.647804,0.451359,0.22013,0.226076,0.237059,-0.00696,0.654256,0.314027,-0.404591,0.520029,0.703317,2583.984375,0.022524,0.181386,?,?,4
2310,'2017/02/10 12:49:18:115',19,0.07431,-0.254425,0.511502,0.34469,0.158128,0.194431,0.189127,0.102062,0.840937,0.477595,-0.327711,0.52705,0.651485,2583.984375,0.022112,0.17611,?,?,4
2311,'2017/02/10 12:49:18:131',19,-0.027192,-0.279373,0.595325,0.509936,0.395949,0.374866,0.160918,-0.029743,0.62605,0.267408,-0.448992,0.495576,0.660887,2583.984375,0.021528,0.174142,?,?,4
2312,'2017/02/10 12:49:18:179',19,0.209471,0.000608,0.562887,0.310707,0.208663,0.219887,0.174578,-0.039769,0.636458,0.344437,-0.415836,0.491051,0.711203,2583.984375,0.020388,0.171417,?,?,4
2313,'2017/02/10 12:49:18:194',19,0.442409,-0.297099,0.012112,0.023713,-0.069879,0.374789,0.400253,0.11707,0.400859,0.252837,-0.063627,0.344211,0.351026,2583.984375,0.04179,0.204054,?,?,4
2314,'2017/02/10 12:49:20:300',20,-0.297453,-0.455026,0.651817,0.551835,0.316013,0.193273,0.297228,-0.00883,0.642475,0.039725,-0.491879,0.320047,0.706503,2583.984375,0.672996,5.872074,?,?,4
2315,'2017/02/10 12:49:20:318',20,-0.26612,-0.421576,0.541801,0.458552,0.025301,-0.114167,0.074018,-0.031031,0.573525,0.224058,-0.395555,0.404152,0.691013,2583.984375,0.740897,5.760685,?,?,4
2316,'2017/02/10 12:49:20:365',20,-0.21188,-0.342201,0.634471,0.474054,0.363623,0.207944,0.236955,0.02479,0.548597,0.119711,-0.542969,0.355357,0.660026,2583.984375,0.621667,5.468785,?,?,4
2317,'2017/02/10 12:49:20:382',20,-0.243446,-0.409255,0.68689,0.459598,0.329286,0.136235,0.248896,0.044896,0.525506,0.002182,-0.605035,0.317351,0.765028,2583.984375,0.656444,5.439825,?,?,4
2318,'2017/02/10 12:49:20:426',20,-0.211351,-0.365916,0.703266,0.491138,0.395046,0.098221,0.218404,0.061498,0.701965,0.134713,-0.49713,0.354392,0.763839,2583.984375,0.557496,4.763186,?,?,4
2319,'2017/02/10 12:49:20:444',20,-0.143402,-0.266152,0.686267,0.413422,0.341045,0.190178,0.169789,-0.034258,0.602794,0.107127,-0.463504,0.243583,0.715844,2583.984375,0.523021,4.473338,?,?,4
2320,'2017/02/10 12:49:20:489',20,-0.306284,-0.384062,0.828187,0.698535,0.379529,0.022842,0.050085,-0.158046,0.650412,0.301496,-0.277273,0.256772,0.757345,2583.984375,0.37879,3.065987,?,?,4
2321,'2017/02/10 12:49:20:506',20,-0.263352,-0.335414,0.723307,0.526633,0.496089,0.235526,0.362999,0.11996,0.665321,0.251966,-0.4168,0.123706,0.723368,2583.984375,0.312837,2.311257,?,?,4
2322,'2017/02/10 12:49:20:553',20,-0.236691,-0.199888,0.593474,0.423564,0.52789,0.268494,0.502144,0.109017,0.472191,0.191907,-0.434046,0.071708,0.687453,2583.984375,0.285768,1.458677,?,?,4
2323,'2017/02/10 12:49:20:568',20,-0.311055,-0.317052,0.349552,0.187185,0.336006,0.128014,0.373385,0.146472,0.576549,0.261882,-0.365361,0.173483,0.804036,2583.984375,0.304108,1.526887,?,?,4
2324,'2017/02/10 12:49:20:615',20,-0.184519,-0.170458,0.574208,0.385866,0.236858,0.045815,0.39015,0.062043,0.476942,0.186872,-0.396294,0.269841,0.733432,2583.984375,0.364235,2.069406,?,?,4
2325,'2017/02/10 12:49:20:631',20,-0.231386,-0.24177,0.524704,0.288937,0.18739,0.056203,0.367782,0.032171,0.484258,0.152642,-0.384135,0.276633,0.760475,2583.984375,0.365152,2.198802,?,?,4
2326,'2017/02/10 12:49:20:678',20,-0.484527,-0.469287,0.453613,0.277809,0.403151,0.267883,0.534812,0.230424,0.665864,0.155958,-0.454843,0.33527,0.88942,2583.984375,0.332453,2.362788,?,?,4
2327,'2017/02/10 12:49:20:693',20,-0.279235,-0.258547,0.639668,0.293535,0.379572,0.32197,0.553263,0.104992,0.608704,0.191114,-0.46695,0.233088,0.787656,2583.984375,0.341375,2.479488,?,?,4
2328,'2017/02/10 12:49:20:742',20,-0.295666,-0.278535,0.495531,0.217398,0.330935,0.222252,0.430487,0.209679,0.683999,0.2216,-0.429944,0.281721,0.753052,2583.984375,0.332533,2.424241,?,?,4
2329,'2017/02/10 12:49:20:756',20,-0.158949,-0.152743,0.543643,0.304344,0.33156,0.150466,0.298799,0.022717,0.517036,0.103288,-0.417877,0.322405,0.736253,2583.984375,0.352164,2.403061,?,?,4
2330,'2017/02/10 12:49:20:803',20,-0.257695,-0.178143,0.491569,0.248943,0.463047,0.346721,0.431788,0.069982,0.573874,0.138714,-0.447475,0.165354,0.685673,2540.917969,0.287626,1.956729,?,?,4
2331,'2017/02/10 12:49:20:818',20,-0.257695,-0.178143,0.491569,0.248943,0.463047,0.346721,0.431788,0.069982,0.573874,0.138714,-0.447475,0.165354,0.685673,2540.917969,0.287626,1.956729,?,?,4
2332,'2017/02/10 12:49:20:865',20,-0.181621,-0.205714,0.539514,0.416301,0.422459,0.14424,0.290475,0.018236,0.649012,0.141432,-0.467275,0.245413,0.804695,2583.984375,0.254096,1.578641,?,?,4
2333,'2017/02/10 12:49:20:881',20,-0.15636,-0.080717,0.587807,0.364433,0.339148,0.088464,0.234238,-0.041077,0.683269,0.325179,-0.398537,0.221965,0.776072,2583.984375,0.231542,1.552808,?,?,4
2334,'2017/02/10 12:49:20:928',20,-0.396469,-0.551325,0.570754,0.570257,0.43845,0.072338,0.290103,0.011897,0.81452,0.181076,-0.398029,0.330602,0.890711,2583.984375,0.243848,1.78885,?,?,4
2335,'2017/02/10 12:49:20:944',20,-0.245501,-0.483302,0.642295,0.498638,0.301272,0.119616,0.377089,0.087642,0.861722,0.281907,-0.298134,0.260801,0.80309,2583.984375,0.24509,1.958538,?,?,4
2336,'2017/02/10 12:49:20:991',20,-0.141178,-0.434177,0.633641,0.50172,0.325576,0.105884,0.206287,0.091373,0.772608,0.166814,-0.397044,0.395376,0.793173,2583.984375,0.282059,2.416048,?,?,4
2337,'2017/02/10 12:49:21:006',20,-0.176789,-0.352464,0.688224,0.536104,0.354769,0.163205,0.144671,-0.022363,0.627561,0.035036,-0.525831,0.340359,0.860518,2583.984375,0.299526,2.479685,?,?,4
2338,'2017/02/10 12:49:21:053',20,-0.173705,-0.310728,0.612598,0.429604,0.394288,0.251552,0.172989,-0.031849,0.603266,0.027255,-0.476501,0.438391,0.853114,2583.984375,0.314638,2.813053,?,?,4
2339,'2017/02/10 12:49:21:068',20,-0.147826,-0.349431,0.591121,0.450103,0.266411,0.131899,0.213045,0.070552,0.642745,0.02829,-0.493988,0.393786,0.750997,2583.984375,0.347288,2.903432,?,?,4
2340,'2017/02/10 12:49:21:115',20,-0.134273,-0.296951,0.604874,0.44653,0.272306,0.147918,0.157668,-0.001044,0.57471,0.031566,-0.503946,0.443835,0.765164,2583.984375,0.367085,2.943441,?,?,4
2341,'2017/02/10 12:49:21:132',20,-0.118175,-0.271422,0.610487,0.480693,0.2432,0.09691,0.163638,0.00859,0.563472,0.082001,-0.456684,0.519688,0.723172,2583.984375,0.345515,2.890785,?,?,4
2342,'2017/02/10 12:49:21:180',20,-0.232305,-0.515982,0.623328,0.47253,0.216546,0.212657,0.426031,0.100786,0.59154,0.056404,-0.513057,0.392382,0.733308,2583.984375,0.332356,2.810754,?,?,4
2343,'2017/02/10 12:49:21:194',20,-0.163296,-0.349551,0.631018,0.477759,0.14411,0.10085,0.296779,0.020722,0.576341,0.114414,-0.473849,0.515534,0.715881,2583.984375,0.297095,2.483715,?,?,4
